"ewr","17","Thursday","south","9","19","25","263.41459393357036"
"ewr","17","Thursday","north","9","19","25","441.5793226381432"
"ewr","17","Thursday","middle","9","19","25","181.72927689594397"
"ewr","17","Thursday","south","9","19","26","261.45072271429024"
"ewr","17","Thursday","north","9","19","26","436.1266591676034"
"ewr","17","Thursday","middle","9","19","26","182.70803270803265"
"ewr","17","Thursday","middle","9","19","27","184.08375023161014"
"ewr","17","Thursday","south","9","19","27","267.47964113181513"
"ewr","17","Thursday","north","9","19","27","447.5007039337469"
"ewr","17","Thursday","south","9","19","28","276.2182215424955"
"ewr","17","Thursday","north","9","19","28","451.5375095492739"
"ewr","17","Thursday","middle","9","19","28","185.32304277643263"
"ewr","17","Thursday","south","9","19","29","278.7729606081372"
"ewr","17","Thursday","middle","9","19","29","186.91213950368882"
"ewr","17","Thursday","north","9","19","29","456.31596638655475"
"ewr","17","Thursday","north","9","19","30","458.9177664961913"
"ewr","17","Thursday","south","9","19","30","280.1110328638498"
"ewr","17","Thursday","middle","9","19","30","188.3079212454213"
"ewr","17","Thursday","north","9","19","31","460.9344772403982"
"ewr","17","Thursday","middle","9","19","31","189.69454887218052"
"ewr","17","Thursday","south","9","19","31","285.02863709296787"
"ewr","17","Thursday","middle","9","19","32","239.42504409171062"
"ewr","17","Thursday","south","9","19","32","303.72580031079923"
"ewr","17","Thursday","north","9","19","32","479.4168310477422"
"ewr","17","Thursday","north","9","19","33","481.6237088047231"
"ewr","17","Thursday","south","9","19","33","314.7538169973858"
"ewr","17","Thursday","middle","9","19","33","252.3365439470091"
"ewr","17","Thursday","south","9","19","34","323.10353198922456"
"ewr","17","Thursday","north","9","19","34","482.402953354081"
"ewr","17","Thursday","middle","9","19","34","242.69814054523758"
"ewr","17","Thursday","north","9","19","35","481.8415009707425"
"ewr","17","Thursday","south","9","19","35","335.4790123456786"
"ewr","17","Thursday","middle","9","19","35","244.42997577016274"
"ewr","17","Thursday","north","9","19","36","487.4603471214319"
"ewr","17","Thursday","middle","9","19","36","245.49709784411272"
"ewr","17","Thursday","south","9","19","36","345.45085933223885"
"ewr","17","Thursday","south","9","19","37","345.63809961082666"
"ewr","17","Thursday","north","9","19","37","482.81607351225244"
"ewr","17","Thursday","middle","9","19","37","246.82763793541815"
"ewr","17","Thursday","south","9","19","38","367.04150472043546"
"ewr","17","Thursday","north","9","19","38","483.5440117927008"
"ewr","17","Thursday","south","9","19","39","379.56476290303794"
"ewr","17","Thursday","north","9","19","39","492.01183381750957"
"ewr","17","Thursday","south","9","19","40","381.53981464533365"
"ewr","17","Thursday","north","9","19","40","487.18443040554183"
"ewr","17","Thursday","north","9","19","41","490.7948717948723"
"ewr","17","Thursday","south","9","19","41","377.53350764448925"
"ewr","17","Thursday","middle","9","19","41","237.5063829787234"
"ewr","17","Thursday","south","9","19","42","388.5269230769231"
"ewr","17","Thursday","north","9","19","42","493.0916980701144"
"ewr","17","Thursday","south","9","19","43","407.8021727686026"
"ewr","17","Thursday","north","9","19","43","496.09055160525855"
"ewr","17","Thursday","middle","9","19","43","233"
"ewr","17","Thursday","south","9","19","44","392.65781063480387"
"ewr","17","Thursday","north","9","19","44","498.7292703150907"
"ewr","17","Thursday","middle","9","19","44","228.90707772470697"
"ewr","17","Thursday","south","9","19","45","399.413532763533"
"ewr","17","Thursday","middle","9","19","45","228.92577259475223"
"ewr","17","Thursday","north","9","19","45","502.33426537875056"
"ewr","17","Thursday","south","9","19","46","415.6029613756134"
"ewr","17","Thursday","middle","9","19","46","227.56914285714308"
"ewr","17","Thursday","north","9","19","46","504.70712425595343"
"ewr","17","Thursday","south","9","19","47","397.8809475724072"
"ewr","17","Thursday","middle","9","19","47","221.26533560788712"
"ewr","17","Thursday","north","9","19","47","496.70759136212763"
"ewr","17","Thursday","south","9","19","48","400.5727232004945"
"ewr","17","Thursday","north","9","19","48","492.1206062407275"
"ewr","17","Thursday","middle","9","19","48","218.61907893835385"
"ewr","17","Thursday","north","9","19","49","506.2734034332416"
"ewr","17","Thursday","south","9","19","49","403.11483598311924"
"ewr","17","Thursday","middle","9","19","49","223.01609796652852"
"ewr","17","Thursday","south","9","19","50","409.50468213436875"
"ewr","17","Thursday","north","9","19","50","524.4688059056015"
"ewr","17","Thursday","middle","9","19","50","220.53988419324193"
"ewr","17","Thursday","south","9","19","51","416.68585055369493"
"ewr","17","Thursday","north","9","19","51","515.051438429983"
"ewr","17","Thursday","middle","9","19","51","244.85019582723655"
"ewr","17","Thursday","south","9","19","52","413.4657339560998"
"ewr","17","Thursday","middle","9","19","52","246.97231996246776"
"ewr","17","Thursday","north","9","19","52","523.5414862914863"
"ewr","17","Thursday","south","9","19","53","418.43373493976065"
"ewr","17","Thursday","north","9","19","53","527.7708333333331"
"ewr","17","Thursday","middle","9","19","53","241.34629976999156"
"ewr","17","Thursday","middle","9","19","54","248.19702991035302"
"ewr","17","Thursday","south","9","19","54","411.9961343393479"
"ewr","17","Thursday","north","9","19","54","532.814705569728"
"ewr","17","Thursday","south","9","19","55","416.7038735010087"
"ewr","17","Thursday","middle","9","19","55","250.07751831672655"
"ewr","17","Thursday","north","9","19","55","526.3399130143853"
"ewr","17","Thursday","south","9","19","56","421.4455864383721"
"ewr","17","Thursday","middle","9","19","56","243.84024699614696"
"ewr","17","Thursday","north","9","19","56","525.8053246753246"
"ewr","17","Thursday","north","9","19","57","512.1650018961432"
"ewr","17","Thursday","south","9","19","57","417.23970044910044"
"ewr","17","Thursday","middle","9","19","57","243.76953125001097"
"ewr","17","Thursday","south","9","19","57","410.304196366364"
"ewr","17","Thursday","north","9","19","57","511.14590424324933"
"ewr","17","Thursday","middle","9","19","57","246.9354619565227"
"ewr","17","Thursday","middle","9","19","58","245.04258758935174"
"ewr","17","Thursday","south","9","19","58","414.3712351478308"
"ewr","17","Thursday","north","9","19","58","500.1949159271279"
"ewr","17","Thursday","north","9","19","59","524.1531770698443"
"ewr","17","Thursday","south","9","19","59","416.6625531914896"
"ewr","17","Thursday","middle","9","19","59","250.7884377990307"
"ewr","17","Thursday","north","9","20","0","527.0686219540036"
"ewr","17","Thursday","middle","9","20","0","256.75244575442105"
"ewr","17","Thursday","north","9","20","1","524.8583181818169"
"ewr","17","Thursday","middle","9","20","1","258.82507002801117"
"ewr","17","Thursday","south","9","20","1","407.2360198316584"
"ewr","17","Thursday","middle","9","20","2","252.71508663566576"
"ewr","17","Thursday","north","9","20","2","528.1926879389505"
"ewr","17","Thursday","south","9","20","2","392.30000000007874"
"ewr","17","Thursday","middle","9","20","3","271.0616438356163"
"ewr","17","Thursday","north","9","20","3","536.7892523364479"
"ewr","17","Thursday","north","9","20","4","544.2989775999798"
"ewr","17","Thursday","south","9","20","4","381.2406052181634"
"ewr","17","Thursday","middle","9","20","4","296.68850915431625"
"ewr","17","Thursday","north","9","20","5","542.9730396180687"
"ewr","17","Thursday","south","9","20","5","378.929424519559"
"ewr","17","Thursday","middle","9","20","5","290.4490549289907"
"ewr","17","Thursday","north","9","20","6","543.340295680189"
"ewr","17","Thursday","south","9","20","6","375.56842426915125"
"ewr","17","Thursday","middle","9","20","6","287.47808777373314"
"ewr","17","Thursday","north","9","20","7","541.2414458970283"
"ewr","17","Thursday","south","9","20","7","372.6117496807219"
"ewr","17","Thursday","middle","9","20","7","280.45214474702595"
"ewr","17","Thursday","middle","9","20","8","289.0133250392879"
"ewr","17","Thursday","north","9","20","8","546.9775402614282"
"ewr","17","Thursday","south","9","20","8","369.35787705808684"
"ewr","17","Thursday","south","9","20","9","364.3853519844498"
"ewr","17","Thursday","middle","9","20","9","289.9291550639254"
"ewr","17","Thursday","north","9","20","9","553.5823601282632"
"ewr","17","Thursday","north","9","20","10","548.0966555313352"
"ewr","17","Thursday","south","9","20","10","359.11002641589886"
"ewr","17","Thursday","middle","9","20","10","285.8630750690225"
"ewr","17","Thursday","north","9","20","11","544.8930794728726"
"ewr","17","Thursday","south","9","20","11","377.8392614716269"
"ewr","17","Thursday","middle","9","20","11","279.8143576078652"
"ewr","17","Thursday","south","9","20","12","376.23301573240303"
"ewr","17","Thursday","north","9","20","12","550.5525507871185"
"ewr","17","Thursday","middle","9","20","12","279.39109400633515"
"ewr","17","Thursday","south","9","20","13","371.4826756190649"
"ewr","17","Thursday","north","9","20","13","561.0080339889581"
"ewr","17","Thursday","middle","9","20","13","275.43144439016436"
"ewr","17","Thursday","south","9","20","14","379.40354991896265"
"ewr","17","Thursday","north","9","20","14","559.9813148132182"
"ewr","17","Thursday","middle","9","20","14","269.44206246218096"
"ewr","17","Thursday","south","9","20","15","382.8455446109615"
"ewr","17","Thursday","middle","9","20","15","258.6338385640397"
"ewr","17","Thursday","north","9","20","15","560.1023152435348"
"ewr","17","Thursday","south","9","20","16","380.1320577146421"
"ewr","17","Thursday","middle","9","20","16","256.4802889958396"
"ewr","17","Thursday","north","9","20","16","553.0460842170527"
"ewr","17","Thursday","south","9","20","17","380.9294155068227"
"ewr","17","Thursday","middle","9","20","17","257.60050041701305"
"ewr","17","Thursday","north","9","20","17","555.3834106523656"
"ewr","17","Thursday","north","9","20","18","553.3792845045919"
"ewr","17","Thursday","south","9","20","18","369.4749471042511"
